"sites" "long" "lat" "j.site" "a.exp" "b.exp" "r2.exp" "aic.exp" "a.pow" "b.pow" "r2.pow" "aic.pow" "mean.sing.value"
"6613" "Loc_75219" 33.17073171 22.95 5159 0.254988526374544 4.63261603505448e-05 0.411365347733285 -18748.9237093666 -2.6349038229271 0.221085415752956 0.423211786885696 -19014.4610962986 0.457998694881049
"6614" "Loc_75220" 34.14634146 22.95 5160 0.248285159997324 4.59749379480762e-05 0.44753803199944 -20444.6892648893 -2.53470504476524 0.216482330172475 0.442458647071684 -20325.1539295272 0.451875093179046
"6615" "Loc_75221" 35.12195122 22.95 5161 0.282694475722222 4.71900145236521e-05 0.382759473167885 -17760.8460291497 -2.52030341007171 0.222376212099127 0.380091037935182 -17704.5028193187 0.480963117583697
"6616" "Loc_75222" 36.09756098 22.95 5162 0.291046393429172 4.72003574178377e-05 0.369154386165259 -17308.4500928652 -2.50754733570779 0.223302253108684 0.366186398471732 -17247.1451057761 0.486986588059505
"6617" "Loc_75225" 39.02439025 22.95 5163 0.255805051105732 4.99257214674921e-05 0.412888735048434 -17458.1939938675 -2.87965415343684 0.231397300491472 0.397899980281167 -17128.9362815225 0.470806129941209
"6618" "Loc_75226" 40 22.95 5164 0.271095492503599 4.61475054656884e-05 0.405621849087266 -18944.8995248097 -2.43494186455014 0.216740052778775 0.392609791922695 -18662.0544671939 0.468934800886621
"6619" "Loc_75227" 40.97560976 22.95 5165 0.24340729849883 4.89829311825625e-05 0.464883233733382 -20004.5129721056 -2.72669396239954 0.224031350780291 0.433823360605721 -19267.5965218 0.458860935809875
"6620" "Loc_75228" 41.95121951 22.95 5166 0.254491646540634 4.50787108699539e-05 0.446512435890842 -20910.2362373879 -2.45730839371033 0.214045024068733 0.436248516387187 -20670.2503104688 0.453170458789281
"6621" "Loc_75229" 42.92682927 22.95 5167 0.277211555712465 4.30511456950196e-05 0.393460207646102 -19745.1608710948 -2.29577107670436 0.210528144179582 0.400641961442658 -19900.7329153277 0.462813498637229
"6622" "Loc_75230" 43.90243903 22.95 5168 0.275269718689514 4.29544822083096e-05 0.372827540242485 -18608.8934651421 -2.35251277289982 0.212122534441565 0.386113013907053 -18888.5387325035 0.461086532047573
"6623" "Loc_75231" 44.87804878 22.95 5169 0.27850777670671 4.19750709491053e-05 0.376066414282931 -19298.0283772379 -2.25607529932151 0.208475867627637 0.389242788388615 -19576.8077383888 0.460148488898662
"6624" "Loc_75232" 45.85365854 22.95 5170 0.276049673933192 4.34458723530654e-05 0.364465303032674 -17966.8290798103 -2.44094359372889 0.215632713023131 0.379637532291867 -18282.4188162568 0.463590676847147
"6625" "Loc_75233" 46.82926829 22.95 5171 0.26999820824443 4.29868220425007e-05 0.387048186596973 -19156.6041849756 -2.38820985867204 0.212484664581122 0.39687608714533 -19367.7176888104 0.457627308653808
"6626" "Loc_75234" 47.80487805 22.95 5172 0.225216584341975 4.49171012999398e-05 0.503847448885092 -22883.8276474442 -2.61004439747578 0.214380743791252 0.484975224374622 -22396.240072432 0.431822790779763
"6627" "Loc_75235" 48.78048781 22.95 5173 0.229430191355974 4.39454361800458e-05 0.504155254819201 -23420.1647330513 -2.5260530828052 0.211513033819016 0.487128136831143 -22979.1839619067 0.431476651738779
"6628" "Loc_75236" 49.75609756 22.95 5174 0.223609310423949 4.47039744655344e-05 0.507550785639133 -23093.2423727819 -2.62478578042064 0.214411143347223 0.487324760059295 -22567.520836854 0.430205281753616
"6629" "Loc_75237" 50.73170732 22.95 5175 0.25375146274449 4.05870516676109e-05 0.468038604840834 -23787.0125748922 -2.17104217862607 0.200270754941407 0.457449468573455 -23529.5762767784 0.437452619737256
"6630" "Loc_75238" 51.70731708 22.95 5176 0.2726161687876 4.22907791642166e-05 0.420852349840368 -21263.9752925066 -2.30706255723895 0.209435848500257 0.417420773243308 -21186.8143811416 0.457972050159412
"6631" "Loc_75239" 52.68292683 22.95 5177 0.272909741901718 4.21717552413332e-05 0.419427093526789 -21231.8722449628 -2.30281788550364 0.209217769696846 0.414010793749824 -21110.5880047941 0.457972050159412
"6632" "Loc_75240" 53.65853659 22.95 5178 0.271333243093642 4.03777160020116e-05 0.434726593212206 -22726.758021221 -2.14918906731876 0.202016036092094 0.426179400273428 -22530.7478912151 0.45052924341928
"6633" "Loc_75241" 54.63414634 22.95 5179 0.268096895874771 4.00820682454546e-05 0.439436553593897 -22964.5956456824 -2.13628852480355 0.200769660003114 0.426939955127145 -22676.6258114215 0.447230857189889
"6634" "Loc_75242" 55.6097561 22.95 5180 0.268622641322942 4.10133689852088e-05 0.418269162435106 -21483.7495769083 -2.27672810083197 0.206641193861131 0.411473813785523 -21332.0648709619 0.451243402865135
"6635" "Loc_75243" 56.58536586 22.95 5181 0.290822620848241 4.81632143444807e-05 0.333255995204966 -14805.0809222044 -2.80688892025198 0.233111014370528 0.318408377600383 -14517.4187576373 0.492644047118306
"6636" "Loc_75244" 57.56097561 22.95 5182 0.294380012939286 4.96574193912315e-05 0.321700449990233 -13774.5534153129 -2.99764338179148 0.24048540294071 0.307947076077133 -13512.3743747175 0.500341118947025
"6637" "Loc_75245" 58.53658537 22.95 5183 0.29662549189374 4.62808310107835e-05 0.276975015307041 -12231.8162491957 -2.80036012595633 0.232379911726231 0.271923271192453 -12140.8769362286 0.491043510822867
"6638" "Loc_75246" 59.51219512 22.95 5184 0.309808659423791 4.264335427244e-05 0.286300801440508 -14565.0406650325 -2.28177261620778 0.214700768987858 0.26728623243714 -14221.620632936 0.48874770097191
"6640" "Loc_75254" 67.31707317 22.95 5185 0.226929564941937 2.47421044245103e-06 0.0150318107490355 -34035.5670625236 0.1371427811227 0.0147266874792758 0.0136672686755342 -34017.4853108413 0.24116784315503
"6641" "Loc_75255" 68.29268293 22.95 5186 0.263596651989416 4.67724360612552e-05 0.41041214208481 -17849.9911079229 -2.80698983830342 0.227765144928057 0.356815801233061 -16713.5874033272 0.472447238997988
"6642" "Loc_75256" 69.26829268 22.95 5187 0.263442468240505 4.7434168457271e-05 0.409219263621877 -17503.6996445464 -2.83319076885546 0.229104603066488 0.356903445010621 -16395.4746812031 0.475032202231659
"6643" "Loc_75257" 70.24390244 22.95 5188 0.26105011465388 4.89904290138521e-05 0.412921221855502 -17045.2025374607 -2.99031106850281 0.234652616525811 0.36223021301201 -15963.5118423242 0.479170742709031
"6644" "Loc_75258" 71.21951219 22.95 5189 0.26994181493151 4.80071672330054e-05 0.440728512054077 -19139.1934133384 -2.88187499493448 0.232163318251167 0.393484508159355 -18080.0083706808 0.482383302814636
"6645" "Loc_75259" 72.19512195 22.95 5190 0.270313742947739 4.88989890711042e-05 0.435547262649135 -18537.9568777571 -2.98994721718477 0.236161729157552 0.392857682975445 -17585.7241934916 0.486115085848734
"6646" "Loc_75260" 73.17073171 22.95 5191 0.270780445865812 4.79990529703688e-05 0.422484252271455 -18103.0022359892 -2.8997896733305 0.23294471743785 0.383490241510335 -17249.6168643987 0.483703471553428
"6647" "Loc_75261" 74.14634147 22.95 5192 0.270983625048722 4.82220635791982e-05 0.421578501316521 -17921.4756477355 -2.95822305064728 0.234941245672582 0.386629297355007 -17155.2305462025 0.485026696675958
"6648" "Loc_75262" 75.12195122 22.95 5193 0.269851905600054 4.68693299689275e-05 0.435022944382392 -18957.7055391486 -2.86884086354413 0.231123509642594 0.402638465008993 -18229.7194158264 0.479907324248369
"6649" "Loc_75263" 76.09756097 22.95 5194 0.269484323225357 4.68346566712813e-05 0.437770854287045 -19022.8689695369 -2.88762354583618 0.2316586508007 0.407040668049357 -18327.8106521171 0.4799467650224
"6650" "Loc_75264" 77.07317073 22.95 5195 0.271657553225857 4.66039662773881e-05 0.4448304506362 -19484.7379762432 -2.89865282363446 0.232210137916161 0.417894494637461 -18865.9319518836 0.481099990282786
"6651" "Loc_75265" 78.04878049 22.95 5196 0.286087478686087 4.58169403876799e-05 0.425686817191278 -19214.3458078514 -2.81147918322914 0.231343668948027 0.406832676916222 -18792.4538169524 0.489039828580354
"6652" "Loc_75266" 79.02439025 22.95 5197 0.289505377997424 4.58662767748092e-05 0.420939627689367 -18983.2315411798 -2.80733585604117 0.231864666240904 0.402049944827493 -18563.9670598308 0.49209463002738
"6653" "Loc_75267" 80 22.95 5198 0.29386724369746 4.63988921464916e-05 0.418344661123263 -18750.9912275702 -2.89577854722601 0.235717569581507 0.403692089147276 -18426.0454129952 0.497487807751122
"6654" "Loc_75268" 80.97560975 22.95 5199 0.293098814605748 4.61112845103372e-05 0.422834432268032 -18967.3249659271 -2.86922701147793 0.234619522827423 0.406346408204657 -18599.438400326 0.496404601572336
"6655" "Loc_75269" 81.95121951 22.95 5200 0.290642270926334 4.56094742314794e-05 0.430395774297787 -19373.0738905585 -2.85742842423198 0.233513558883356 0.414839463005445 -19021.1523898098 0.493358692794846
"6656" "Loc_75270" 82.92682927 22.95 5201 0.29292731670306 4.55768120513518e-05 0.426394607893437 -19152.3285563154 -2.81627333616659 0.232663905125122 0.406492306465573 -18706.8376043493 0.495355580963781
"6657" "Loc_75271" 83.90243903 22.95 5202 0.292505762795328 4.60540629629269e-05 0.419178981401231 -18463.7206776184 -2.81941878611205 0.233117882003528 0.392509835909512 -17877.3688633662 0.497226872516186
"6658" "Loc_75272" 84.87804878 22.95 5203 0.290260770941891 4.73374814483585e-05 0.417073619384679 -17752.6075057657 -2.94617408874515 0.237603382195871 0.387152744411078 -17098.8413958778 0.500591201808553
"6659" "Loc_75273" 85.85365853 22.95 5204 0.289217617827409 4.7640589435729e-05 0.418786220803232 -17596.2637325545 -2.93393093166965 0.237364729917503 0.382385448469167 -16802.861268169 0.501431077551545
"6660" "Loc_75274" 86.82926829 22.95 5205 0.28604770031191 4.78079573029185e-05 0.430266356353263 -17947.7782219114 -2.92211806770246 0.236684473314813 0.387400178610432 -17000.2948424551 0.50030810361008
"6661" "Loc_75275" 87.80487805 22.95 5206 0.345783989716218 4.32358418223166e-05 0.394983349902811 -20016.0272442048 -2.47095392045101 0.229038068440445 0.389318054176675 -19894.294828996 0.527535146499798
"6662" "Loc_75276" 88.78048781 22.95 5207 0.340756063343042 4.45232614580082e-05 0.407214068294973 -19915.1903710928 -2.55719195962338 0.232083524681017 0.393388711969194 -19614.0708183572 0.528679073695241
"6663" "Loc_75277" 89.75609756 22.95 5208 0.324139863282786 4.66353770919258e-05 0.350164374682227 -15437.2613722965 -2.78985358680522 0.238268534126144 0.335816628953424 -15152.0244687438 0.524296897430325
"6664" "Loc_75278" 90.73170732 22.95 5209 0.308168372246663 4.97935968732486e-05 0.368959065724258 -14864.9899075205 -3.22731164591427 0.250809425023317 0.355449063329977 -14588.317182463 0.52416383628088
"6665" "Loc_75279" 91.70731708 22.95 5210 0.251163066035358 5.51273697304605e-05 0.411802564217113 -13212.4715648499 -3.64357502350052 0.25686173070744 0.351122297395085 -11930.1217849271 0.504641568040455
"6666" "Loc_75280" 92.68292683 22.95 5211 0.276344532853886 5.05593653776446e-05 0.396276446982705 -14444.4370282575 -3.18784937784949 0.245339273166495 0.350554093717709 -13490.9429123411 0.506418548866179
"6667" "Loc_75281" 93.65853659 22.95 5212 0.277777736786559 5.08639758176899e-05 0.405547788698759 -14873.5912222096 -3.28009749206875 0.248425487122766 0.365216773990867 -14016.2249163164 0.508991751019654
"6668" "Loc_75282" 94.63414634 22.95 5213 0.274298303671585 4.9855759785029e-05 0.413919741424954 -15324.3936851516 -3.11161483694623 0.24251056407104 0.365055881413825 -14278.4655063446 0.503800250034678
"6669" "Loc_75283" 95.6097561 22.95 5214 0.277562301851978 4.94719733557794e-05 0.413102665605593 -15407.1337289221 -3.04269737463368 0.24086063115385 0.363342061733762 -14344.1953678328 0.505316391382177
"6670" "Loc_75284" 96.58536585 22.95 5215 0.274661500154443 5.01046712639202e-05 0.417603450988241 -15264.5720559041 -3.15840811425085 0.244272541309174 0.369791789991844 -14234.0763251477 0.50618514200195
"6671" "Loc_75285" 97.56097561 22.95 5216 0.281950940130452 4.99585630027802e-05 0.407195733677196 -15136.1700089414 -3.24597519513698 0.247795428149279 0.376836523009383 -14483.84337436 0.511061265651079
"6672" "Loc_75286" 98.53658537 22.95 5217 0.272720171060288 5.03658369857199e-05 0.405076345596385 -14400.106026947 -3.34880032696521 0.249523989748856 0.372829630530979 -13710.6793136916 0.506946857370947
"6673" "Loc_75287" 99.51219512 22.95 5218 0.275359337570533 4.96261946764248e-05 0.40049598337719 -14374.267543419 -3.22539149455539 0.246094341384403 0.366249941772143 -13648.703232113 0.506801152422097
"6674" "Loc_75288" 100.4878049 22.95 5219 0.274989109135605 4.95321773113358e-05 0.397722553778403 -14174.0551731276 -3.22990891822277 0.246162356520657 0.364559852180444 -13473.9895999757 0.506871246464848
"6675" "Loc_75289" 101.4634147 22.95 5220 0.270916352781968 4.99597890452632e-05 0.407192606454331 -14303.8457482759 -3.28637611856335 0.24748621913914 0.370537655142039 -13520.2316184143 0.506350467595216
"6676" "Loc_75290" 102.4390244 22.95 5221 0.269574189032688 5.01324472636239e-05 0.408764150322891 -14219.75222612 -3.34990474676406 0.249198414238424 0.373662126417475 -13466.459664641 0.506759727137106
"6677" "Loc_75291" 103.4146342 22.95 5222 0.268653569437168 5.01463961237526e-05 0.41115359963616 -14247.7214647329 -3.35840668980641 0.249361344770216 0.375162457940471 -13472.8604779993 0.506901011827789
"6678" "Loc_75292" 104.3902439 22.95 5223 0.259877053311038 5.11078403522516e-05 0.420440413635739 -14138.5583796892 -3.60311594247364 0.255161649600506 0.389085237849586 -13450.3878377092 0.50514809666808
"6679" "Loc_75293" 105.3658537 22.95 5224 0.246725366152499 5.23967503014816e-05 0.434935094169334 -14075.1870061312 -3.86896347656731 0.260740105582615 0.404005906406275 -13379.1642941097 0.501773780869119
"6680" "Loc_75294" 106.3414634 22.95 5225 0.244588764336352 5.23724580105319e-05 0.441181198492513 -14288.9567258057 -3.90227769722526 0.261244133439346 0.409596048398086 -13570.8408293506 0.501064167603748
"6681" "Loc_75295" 107.3170732 22.95 5226 0.255526261742487 5.13727171794804e-05 0.426633715841 -14123.2154968705 -3.73302461454693 0.25809704975844 0.395749221173026 -13437.9759226002 0.505475721477533
"6682" "Loc_75296" 108.2926829 22.95 5227 0.262925486655466 5.23893571764133e-05 0.413796014119642 -13318.6818830628 -3.81126506840385 0.262056847299799 0.380166980667483 -12590.1093890477 0.514887713753848
"6683" "Loc_75297" 109.2682927 22.95 5228 0.265557536898402 5.189482245937e-05 0.414414039569027 -13525.7547970158 -3.75688137376888 0.260795419076811 0.379367550056712 -12766.5704451871 0.515683359455553
"6684" "Loc_75298" 110.2439025 22.95 5229 0.265259640378725 5.20059466911776e-05 0.412141041645297 -13368.3368017819 -3.84231111730125 0.262930011460458 0.38012591770807 -12675.7209583622 0.516657230954677
"6685" "Loc_75299" 111.2195122 22.95 5230 0.267010304087239 5.15957094069367e-05 0.410761095877649 -13429.9207502796 -3.79355538193683 0.261727360380616 0.376579428419956 -12693.4154707035 0.517175077606148
"6686" "Loc_75300" 112.195122 22.95 5231 0.268563695261149 5.33203462982787e-05 0.440271246131983 -14599.3432734424 -3.94013270799832 0.266912897416743 0.397168694137133 -13630.4116667915 0.525159300952085
"6687" "Loc_75301" 113.1707317 22.95 5232 0.228725155480424 5.73048441488762e-05 0.456819038020822 -13164.8315557167 -4.69694600925915 0.280564121853255 0.407847476582263 -12037.3836376537 0.514690710321419
"6688" "Loc_75302" 114.1463415 22.95 5233 0.230444438482708 5.69136865264405e-05 0.456837532758488 -13292.3608653512 -4.66077956122356 0.279791146190995 0.405470034186467 -12112.1344017824 0.515335730635557
"6689" "Loc_75303" 115.1219512 22.95 5234 0.253831570037654 5.87402760891822e-05 0.416800320016337 -11892.9658790442 -5.05095044238723 0.292495684639454 0.389394619913971 -11293.1883095117 0.536847833442335
"6690" "Loc_75304" 116.097561 22.95 5235 0.251927992066782 5.87388322242933e-05 0.41944491699254 -11983.8561203827 -5.14392692165324 0.293969537054651 0.391538862204117 -11370.6635999282 0.536600022121206
"6691" "Loc_75305" 117.0731708 22.95 5236 0.265066835582003 5.68863065393086e-05 0.40122748600995 -12011.9297708462 -4.98686363265078 0.291457047371429 0.383307217719071 -11626.7709576616 0.539189441202593
"6692" "Loc_75306" 118.0487805 22.95 5237 0.261220299345432 1.02991907290099e-05 0.151441705098661 -28291.5589834899 -0.345830305665535 0.0779718394308587 0.20786027306495 -29190.168670009 0.325510092233273
"6693" "Loc_75307" 119.0243903 22.95 5238 0.273040107648996 3.40753270182854e-05 0.419590715546352 -21730.5995579345 -2.16135261688573 0.199407323504488 0.429152566039041 -21947.5628105094 0.456888351075909
"6694" "Loc_75308" 120 22.95 5239 0.24937691363174 5.19608407775933e-05 0.374022110411496 -11138.558658523 -4.34964061394694 0.27190427594902 0.344859463221762 -10543.8296511222 0.514405560012955
"6695" "Loc_75309" 120.9756098 22.95 5240 0.249601750451424 5.22882790908103e-05 0.377209383750449 -11228.6362696927 -4.45754281157348 0.274505379961379 0.345505030052933 -10580.1115512733 0.516756614657151
"6696" "Loc_75310" 121.9512195 22.95 5241 0.247431051520286 5.15910434631432e-05 0.381497111774268 -11719.3888637014 -4.6060068760453 0.276589919709192 0.356329911947689 -11198.4580928113 0.513541142534386
"6698" "Loc_76021" -160.1078167 22.05 5242 0.33397363256869 -3.19470860654745e-06 0.0046003369817692 -18529.978220808 0.43178755339114 -0.0210370232492148 0.00180658468535455 -18493.3717307211 0.309231762873333
"6699" "Loc_76022" -159.1374663 22.05 5243 0.337057216596039 -3.59643447103611e-06 0.00584119172985065 -18546.2700827462 0.457843105846623 -0.0260891705260733 0.00278931521610237 -18506.2367383646 0.309231762873333
"6700" "Loc_76023" -158.1671159 22.05 5244 0.340126221538441 -3.99739612805801e-06 0.00722988592063423 -18564.5271402333 0.484786360777862 -0.03157419667876 0.00409298200251129 -18523.32272812 0.309231762873333
"6705" "Loc_76077" -105.7681941 22.05 5245 0.28802441929396 4.70698911024025e-05 0.330038325123685 -15534.7665277147 -2.75169562186951 0.236651810157593 0.270596990878778 -14424.5045361375 0.565785450733303
"6706" "Loc_76078" -104.7978437 22.05 5246 0.286100682761611 5.16832550968674e-05 0.326609620794017 -13684.550707681 -3.38254777928407 0.258643270256885 0.279626859759999 -12803.6632083048 0.583710308745404
"6707" "Loc_76079" -103.8274933 22.05 5247 0.285913271488091 4.62198355084047e-05 0.358627583451378 -17155.970981473 -2.53515226344905 0.228847063492425 0.294965639443056 -15919.9268060944 0.559725151822304
"6708" "Loc_76080" -102.8571429 22.05 5248 0.288184671749871 4.96971617833753e-05 0.378876866507389 -17297.0068131992 -2.98916464261977 0.246350538406529 0.327004353560294 -16249.3903265139 0.575395079480093
"6709" "Loc_76081" -101.8867925 22.05 5249 0.2863807389182 4.78985439035892e-05 0.376601068152859 -17691.8480533732 -2.90527698610963 0.241733157009357 0.337956594172573 -16906.3011620251 0.566031349239629
"6710" "Loc_76082" -100.9164421 22.05 5250 0.30725665234116 4.66842120833842e-05 0.346289807172988 -17034.2611131474 -2.68816813289328 0.237348226091209 0.312928620231309 -16384.1620567753 0.573139929619967
"6711" "Loc_76083" -99.94609162 22.05 5251 0.309733368025637 5.08358009620029e-05 0.335559477046825 -14876.5134793476 -3.03147026601389 0.252109877974355 0.29159455764394 -14039.6792644632 0.591339329321782
"6712" "Loc_76084" -98.97574124 22.05 5252 0.300338146618799 5.34628178334521e-05 0.338125919771801 -13772.0194453822 -3.39480035969006 0.262961113703353 0.291281353689668 -12878.8653032551 0.59575477482202
"6713" "Loc_76085" -98.00539083 22.05 5253 0.315433111178509 4.93792102118798e-05 0.362685130927077 -16857.6802637041 -2.74529729811875 0.243172106696995 0.30091041634872 -15649.3410604938 0.587908051877972
"6714" "Loc_76086" -97.03504043 22.05 5254 0.308216460041162 4.34824015565466e-05 0.423603464338822 -22027.9143615644 -2.42708820656387 0.225721446614887 0.369677315606215 -20859.7903488704 0.558147803062652
"6715" "Loc_76092" -91.212938 22.05 5255 0.206183966915452 3.51830584989608e-05 0.620467209030261 -32392.1484401414 -2.60701258592486 0.206851429130638 0.628324341388115 -32665.3768582299 0.446450110790419
"6716" "Loc_76095" -88.30188679 22.05 5256 0.361336606742608 3.6494846822266e-05 0.277417560211337 -17869.7057041639 -1.90151132475984 0.208209598150142 0.25926410012314 -17545.6278868766 0.559418373099102
"6717" "Loc_76096" -87.33153639 22.05 5257 0.367040969912812 3.71709181955634e-05 0.261345082086374 -16645.3052536671 -1.96409464804785 0.212271123131495 0.24486198099717 -16357.0530920411 0.565849620228078
"6718" "Loc_76098" -85.39083558 22.05 5258 0.492061798320473 2.92387440195639e-05 0.178211459048962 -19957.7616592293 -0.635106852142282 0.161982043257376 0.144257997914933 -19428.9763803018 0.622975108671753
"6719" "Loc_76099" -84.42048517 22.05 5259 0.512608327040441 2.91228443518577e-05 0.14959112700726 -18256.2028516234 -0.61173040348124 0.164827841131931 0.124772576119491 -17880.4835335519 0.637588845029964
"6720" "Loc_76100" -83.45013477 22.05 5260 0.511280645694501 2.89220305517843e-05 0.151186486688529 -18466.2906524262 -0.653812290759937 0.167149543973518 0.131273102768433 -18163.4152606599 0.6356313671118
"6721" "Loc_76101" -82.47978437 22.05 5261 0.506041497585807 2.88051401715233e-05 0.157796674256807 -18935.4180333385 -0.71546135261616 0.169881412780043 0.142834403695075 -18705.418221897 0.631044670998853
"6722" "Loc_76102" -81.50943396 22.05 5262 0.500975650466809 2.82720153949209e-05 0.159831335844724 -19228.9388482871 -0.733756799958537 0.169321634608924 0.148643272229505 -19056.1605612675 0.625052746954232
"6723" "Loc_76103" -80.53908356 22.05 5263 0.517714785748526 2.81499109490322e-05 0.137034744239994 -17746.0377641548 -0.729535044503818 0.172696266780743 0.131824226436847 -17667.4135765407 0.63697975603705
"6724" "Loc_76104" -79.56873315 22.05 5264 0.519382892240127 3.00263813030931e-05 0.127897410459626 -15455.9624226041 -0.911895611952877 0.186245740110201 0.126168673943156 -15430.0977151043 0.644577697541198
"6725" "Loc_76105" -78.59838275 22.05 5265 0.508721166054091 2.98001215453425e-05 0.141440452167025 -16594.5030794476 -0.962032964497232 0.186398351038289 0.142075177020762 -16604.1625227068 0.635625978783801
"6726" "Loc_76106" -77.62803235 22.05 5266 0.492871945983022 2.95820896313932e-05 0.162678933008152 -18134.0931617388 -1.0298546871797 0.186359458480801 0.165939817426008 -18185.0575547308 0.622795141616466
"6727" "Loc_76107" -76.65768194 22.05 5267 0.48564699960813 2.93642847051057e-05 0.172335022156336 -18839.0110201625 -1.06722622507035 0.186529334285687 0.177697492227713 -18923.9090182356 0.616347823972241
"6728" "Loc_76108" -75.68733153 22.05 5268 0.427972264915862 2.35799271304708e-05 0.249769746410303 -27095.6099323324 -0.94317449961711 0.161504704525468 0.297684212094822 -27957.5970236335 0.54830140879894
"6729" "Loc_76109" -74.71698113 22.05 5269 0.329648541284532 1.20585233940757e-05 0.23080680775759 -36247.1660353023 -0.414423012351266 0.0960116987779539 0.33497244775593 -38147.7203598928 0.406727959511726
"6731" "Loc_76111" -72.77628032 22.05 5270 0.424734503868824 1.11817631863686e-05 0.0960257936529739 -28458.2757802905 -0.18053828642399 0.0919243058290244 0.143454383920167 -29162.175546404 0.486149464746704
"6732" "Loc_76112" -71.80592992 22.05 5271 0.434542785856127 1.10606857944376e-05 0.0940091579324427 -28825.7210827672 -0.186161256901017 0.0942045785504375 0.146804758524314 -29609.9138224651 0.494182301734923
"6733" "Loc_76168" -17.46630728 22.05 5272 0.32945686076084 2.12541535667728e-05 0.131383787377886 -16471.2292779309 -1.66883294086613 0.175921639876272 0.214447914511761 -17784.0507422559 0.438150790296545
"6734" "Loc_76169" -16.49595687 22.05 5273 0.342617995169079 2.16768008567809e-05 0.127650287957939 -16239.2158413058 -1.59515010101758 0.175474248380409 0.213080602823669 -17585.3421127307 0.45060911368588
"6735" "Loc_76170" -15.52560647 22.05 5274 0.351313481063277 2.27870621549167e-05 0.124447360957961 -15268.9335773555 -1.61526596527187 0.178964052805627 0.208531108303736 -16587.6335095824 0.462233767000101
"6736" "Loc_76171" -14.55525606 22.05 5275 0.339205991356453 2.42863561164577e-05 0.137813334821537 -15127.7421368607 -1.73090072378577 0.183219152344107 0.227118755933589 -16555.9153274189 0.45821385454046
"6737" "Loc_76172" -13.58490566 22.05 5276 0.35244901005059 2.5696763239032e-05 0.132371049399537 -14070.3139909978 -1.83797418056521 0.19125804409509 0.224887302974507 -15543.0163545891 0.474443830649648
"6738" "Loc_76173" -12.61455525 22.05 5277 0.363140231045129 2.71137538704132e-05 0.130263917255683 -13323.3411364707 -1.91717325891224 0.197643250310154 0.223491324867276 -14804.2234102293 0.48830985866858
"6739" "Loc_76174" -11.64420485 22.05 5278 0.339981819609617 2.7571564917871e-05 0.154120258025673 -14631.9465662633 -1.93648705398396 0.194792100701287 0.256471945732601 -16316.4329134519 0.471069101621839
"6740" "Loc_76175" -10.67385445 22.05 5279 0.313081244933497 2.89341584664471e-05 0.180919471690643 -15197.5618245628 -2.03679593998403 0.195321786869846 0.286455514925625 -16999.1650992823 0.45471726710653
"6741" "Loc_76176" -9.70350404 22.05 5280 0.297015423358187 2.8293084510272e-05 0.184517686834317 -15284.8035115934 -1.94308910342614 0.188586941259099 0.287166064944557 -17041.9161726571 0.438666464722953
"6742" "Loc_76177" -8.73315364 22.05 5281 0.288880788941281 2.8159015256327e-05 0.197584671144344 -16157.8513564204 -1.89370270221926 0.185267077289501 0.303798438991359 -18012.3451655417 0.431039492758415
"6743" "Loc_76178" -7.76280323 22.05 5282 0.28589368715753 2.88394463395494e-05 0.206077386861903 -16296.8249454097 -1.92266538907303 0.18656732839404 0.31373920501003 -18200.1818646142 0.431039492758415
"6744" "Loc_76179" -6.79245283 22.05 5283 0.282998050276788 2.95060210975275e-05 0.214598216003399 -16437.7606891676 -1.95048114295483 0.187809763273074 0.323256485494237 -18382.5836660178 0.431039492758415
"6745" "Loc_76180" -5.82210242 22.05 5284 0.284576555492683 3.0021396793389e-05 0.236057649827978 -17688.9222652417 -1.87068392461588 0.185395450992667 0.338975926608722 -19578.8759961166 0.43395176834065
"6746" "Loc_76181" -4.85175202 22.05 5285 0.282082252435381 3.06205245457712e-05 0.244553061280667 -17834.9805876426 -1.90167548153788 0.186777313407028 0.348511621154621 -19768.661468458 0.43395176834065
"6747" "Loc_76182" -3.88140161 22.05 5286 0.279689592412241 3.12027187113924e-05 0.252991095416235 -17981.6874916359 -1.93012119630281 0.188044122727623 0.35747916135424 -19949.6909634792 0.43395176834065
"6748" "Loc_76183" -2.91105121 22.05 5287 0.283444289232219 3.2660703025157e-05 0.251038796746147 -17172.3646046321 -2.06627662999424 0.195143904380178 0.357390964913262 -19172.6656012437 0.442345754630651
"6749" "Loc_76184" -1.94070081 22.05 5288 0.277174894848094 3.23379454657674e-05 0.228932663553304 -15821.6627941108 -2.18191975790794 0.198157354063407 0.351052586284533 -18073.6929123793 0.435462904319581
"6750" "Loc_76185" -0.9703504 22.05 5289 0.276655936489068 3.24843338297732e-05 0.236472888370545 -16256.7055781534 -2.17037556748264 0.197806823567971 0.36082186898175 -18578.5001581805 0.435104196924132
"6751" "Loc_76186" 0 22.05 5290 0.274073629972813 3.3109698446159e-05 0.245061744036895 -16404.4603345097 -2.19953318059139 0.199000476125657 0.368522152006271 -18736.8036320478 0.435104196924132
"6752" "Loc_76187" 0.97035041 22.05 5291 0.273451553572837 3.43305492780512e-05 0.2420328596766 -15573.3551423587 -2.33448750643888 0.204714163808215 0.366358902708635 -17913.3290642301 0.438988599327304
"6753" "Loc_76188" 1.94070081 22.05 5292 0.272839132291065 3.38280309267755e-05 0.246011179802705 -16044.5240493025 -2.24145921287954 0.20094916615522 0.368201310972079 -18353.7967130946 0.435956191717338
